   1  AGRL   4
    0.2500    0.2000    0.0050    4.0000    0.7500    8.5000  660.0000   36.0000    0.0500    0.0000
  0.0000    0  0.0000  0.6500  0.1000
  24  SGHY   4
   33.5000    0.9000    4.0000    0.1500    0.0500    0.5000    0.9500    0.6400    1.5000    2.0000
   30.0000   11.0000    0.0100    0.0032    0.0400    0.0100    0.0100    0.0060    0.0022    0.0018
    0.9000    0.2000    0.0050    4.0000    0.7500    8.5000  660.0000   36.0000    0.0500    0.0000
  0.0000    0  0.0000  0.6500  0.1000
  25  JHGR   6
   35.0000    0.9000    2.5000    0.1500    0.0500    0.5700    0.9500    0.5000    1.0000    2.0000
   30.0000   11.0000    0.0200    0.0028    0.0400    0.0100    0.0100    0.0060    0.0022    0.0018
    0.9000    0.2000    0.0050    4.0000    0.7500    8.5000  660.0000   36.0000    0.0500    0.0000
  0.0000    0  0.0000  0.6500  0.1000
  26  SUGC   6
   25.0000    0.5000    6.0000    0.1500    0.0100    0.5000    0.9500    0.7500    3.0000    2.0000
   25.0000   11.0000    0.0000    0.0000    0.0100    0.0040    0.0025    0.0075    0.0030    0.0019
    0.0100    0.0010    0.0050    4.0000    0.7500   10.0000  660.0000   33.0000    0.0500    0.0000
  0.0000    0  0.0000  0.6500  0.1000
  27  SWHT   5
   35.0000    0.4200    4.0000    0.1500    0.0500    0.5000    0.9500    0.6000    0.9000    2.0000
   18.0000    0.0000    0.0200    0.0033    0.0600    0.0200    0.0100    0.0084    0.0032    0.0019
    0.2000    0.0300    0.0060    4.0000    0.7500    8.0000  660.0000   46.0000    0.0500    0.0000
  0.0000    0  0.0000  0.6500  0.1000
  28  WWHT   5
   30.0000    0.4000    4.0000    0.0500    0.0500    0.4500    0.9500    0.5000    0.9000    1.3000
   18.0000    0.0000    0.0200    0.0022    0.0600    0.0200    0.0100    0.0053    0.0020    0.0012
    0.2000    0.0300    0.0060    4.0000    0.7500    6.0000  660.0000   39.0000    0.0500    0.0000
  0.0000    0  0.0000  0.6500  0.1000
  29  DWHT   5
   30.0000    0.4000    4.0000    0.1500    0.0100    0.5000    0.9500    0.8000    1.0000    2.0000
   15.0000    0.0000    0.0200    0.0057    0.0600    0.0200    0.0100    0.0084    0.0032    0.0019
    0.2000    0.0300    0.0060    4.0000    0.7500    7.0000  660.0000   45.0000    0.0500    0.0000
  0.0000    0  0.0000  0.6500  0.1000
  30   RYE   5
   35.0000    0.4000    4.0000    0.1500    0.0100    0.5000    0.9500    0.8000    1.0000    1.8000
   12.5000    0.0000    0.0200    0.0042    0.0600    0.0200    0.0100    0.0084    0.0032    0.0019
    0.2000    0.0300    0.0100    4.0000    0.7500    7.0000  660.0000   45.0000    0.0500    0.0000
  0.0000    0  0.0000  0.6500  0.1000
  31  BARL   5
   35.0000    0.5400    4.0000    0.1500    0.0100    0.4500    0.9500    0.6000    1.2000    1.3000
   25.0000    0.0000    0.0200    0.0017    0.0500    0.0200    0.0100    0.0057    0.0022    0.0013
    0.2000    0.0100    0.0080    4.0000    0.7500    7.0000  660.0000   45.0000    0.0500    0.0000
  0.0000    0  0.0000  0.6500  0.1000
  32  OATS   5
   35.0000    0.4200    4.0000    0.1500    0.0200    0.5000    0.9500    0.8000    1.5000    2.0000
   15.0000    0.0000    0.0300    0.0057    0.0600    0.0200    0.0100    0.0084    0.0032    0.0019
    0.1700    0.0300    0.0050    4.0000    0.7500   10.0000  660.0000   45.0000    0.0500    0.0000
  0.0000    0  0.0000  0.4500  0.1000
  33  RICE   4
   22.0000    0.5000    5.0000    0.3000    0.0100    0.7000    0.9500    0.8000    0.8000    0.9000
   25.0000   10.0000    0.0100    0.0013    0.0500    0.0200    0.0100    0.0060    0.0030    0.0018
    0.2500    0.0300    0.0080    4.0000    0.7500    5.0000  660.0000   31.0000    0.0500    0.0000
  0.0000    0  0.0000  0.3500  0.1000
  34  PMIL   4
   35.0000    0.2500    2.5000    0.1500    0.0100    0.5000    0.9500    0.8500    3.0000    2.0000
   30.0000   10.0000    0.0200    0.0028    0.0400    0.0300    0.0100    0.0060    0.0022    0.0012
    0.1000    0.2000    0.0100    4.0000    0.7500    8.0000  660.0000   40.0000    0.0500    0.0000
  0.0000    0  0.0000  0.6500  0.1000
  35  TIMO   6
   35.0000    0.9000    4.0000    0.1500    0.0100    0.5000    0.9500    0.8500    0.8000    2.0000
   25.0000    8.0000    0.0200    0.0033    0.0300    0.0100    0.0100    0.0038    0.0025    0.0019
    0.9000    0.0030    0.0050    4.0000    0.7500    8.0000  660.0000   45.0000    0.0500    0.0000
  0.0000    0  0.0000  0.6500  0.1000
  36  BROS   6
   35.0000    0.9000    5.0000    0.1500    0.0100    0.5000    0.9500    0.8500    1.2000    2.0000
   25.0000    8.0000    0.0200    0.0033    0.0400    0.0200    0.0100    0.0028    0.0017    0.0011
    0.9000    0.0030    0.0030    4.0000    0.7500    8.0000  660.0000   45.0000    0.0500    0.0000
  0.0000    0  0.0000  0.6500  0.1000
  37  BROM   6
   35.0000    0.9000    3.0000    0.4500    0.0200    0.8000    0.9500    0.8500    0.8000    1.3000
   25.0000    6.0000    0.0200    0.0033    0.0400    0.0200    0.0100    0.0028    0.0017    0.0011
    0.9000    0.0030    0.0050    4.0000    0.7500    8.0000  660.0000   45.0000    0.0500    0.0000
  0.0000    0  0.0000  0.6500  0.1000
  38  FESC   6
   30.0000    0.9000    4.0000    0.1500    0.0100    0.5000    0.9500    0.8000    1.5000    2.0000
   15.0000    0.0000    0.0200    0.0033    0.0500    0.0200    0.0100    0.0099    0.0022    0.0019
    0.9000    0.0030    0.0050    4.0000    0.7500    8.0000  660.0000   39.0000    0.0500    0.0000
  0.0000    0  0.0000  0.6500  0.1000
  39  BLUG   6
   18.0000    0.9000    2.0000    0.0500    0.0500    0.3000    0.7000    0.3500    0.2000    1.4000
   25.0000   12.0000    0.0100    0.0022    0.0200    0.0100    0.0060    0.0014    0.0010    0.0007
    0.9000    0.0030    0.0050    4.0000    0.7500   10.0000  660.0000   31.0000    0.0500    0.0000
  0.0000    0  0.0000  1.4000  0.1000
  40  BERM   6
   35.0000    0.9000    4.0000    0.0500    0.0500    0.4900    0.9500    0.9900    0.5000    2.0000
   25.0000   12.0000    0.0200    0.0033    0.0600    0.0200    0.0100    0.0084    0.0032    0.0019
    0.9000    0.0030    0.0050    4.0000    0.7500   10.0000  660.0000   36.0000    0.0500    0.0000
  0.0000    0  0.0000  1.0000  0.1000
  41  CWGR   6
   35.0000    0.9000    4.0000    0.3500    0.0200    0.6200    0.9500    0.8500    0.9000    1.3000
   25.0000    6.0000    0.0500    0.0040    0.0300    0.0200    0.0100    0.0020    0.0015    0.0013
    0.9000    0.0030    0.0050    4.0000    0.7500    8.0000  660.0000   38.0000    0.0500    0.0000
  0.0000    0  0.0000  0.4000  0.1000
  42  WWGR   6
   35.0000    0.9000    4.0000    0.5000    0.0200    0.8900    0.9500    0.8500    0.6000    1.3000
   25.0000    6.0000    0.0500    0.0040    0.0300    0.0200    0.0100    0.0020    0.0015    0.0013
    0.9000    0.0030    0.0080    4.0000    0.7500    8.0000  660.0000   45.0000    0.0500    0.0000
  0.0000    0  0.0000  0.6500  0.1000
  43  SWGR   6
   35.0000    0.9000    4.0000    0.1500    0.0100    0.5000    0.9500    0.8500    0.7000    2.0000
   25.0000    8.0000    0.0500    0.0040    0.0300    0.0200    0.0100    0.0020    0.0015    0.0013
    0.9000    0.0030    0.0050    4.0000    0.7500    8.0000  660.0000   45.0000    0.0500    0.0000
  0.0000    0  0.0000  0.6500  0.1000
  44  RYEG   5
   30.0000    0.9000    4.0000    0.2000    0.3200    0.4500    0.9500    0.5000    0.8000    1.3000
   18.0000    0.0000    0.0200    0.0028    0.0600    0.0200    0.0100    0.0100    0.0040    0.0024
    0.9000    0.0300    0.0050    4.0000    0.7500    6.0000  660.0000   39.0000    0.0500    0.0000
  0.0000    0  0.0000  0.6500  0.1000
  45  RYER   6
   30.0000    0.9000    3.0000    0.3500    0.0200    0.6200    0.9500    0.8000    1.0000    1.3000
   15.0000    0.0000    0.0200    0.0037    0.0200    0.0100    0.0100    0.0040    0.0040    0.0024
    0.9000    0.0300    0.0060    4.0000    0.7500    8.0000  660.0000   39.0000    0.0500    0.0000
  0.0000    0  0.0000  0.6500  0.1000
  46  RYEA   6
   30.0000    0.9000    3.0000    0.3500    0.0200    0.6200    0.9500    0.8000    1.1000    1.3000
   15.0000    0.0000    0.0200    0.0037    0.0200    0.0100    0.0100    0.0040    0.0040    0.0024
    0.9000    0.0300    0.0050    4.0000    0.7500    8.0000  660.0000   46.0000    0.0500    0.0000
  0.0000    0  0.0000  0.6500  0.1000
  47  SIDE   6
   11.0000    0.9000    1.7000    0.0500    0.0500    0.3000    0.7000    0.3500    0.4000    1.4000
   25.0000   12.0000    0.0100    0.0022    0.0200    0.0100    0.0060    0.0014    0.0010    0.0007
    0.9000    0.0030    0.0050    4.0000    0.7500   10.0000  660.0000   21.0000    0.0500    0.0000
  0.0000    0  0.0000  1.1200  0.1000
  48  BBLS   6
   14.0000    0.9000    3.0000    0.0500    0.1000    0.2500    0.7000    0.3500    1.0000    2.0000
   25.0000   12.0000    0.0100    0.0022    0.0200    0.0100    0.0050    0.0014    0.0010    0.0007
    0.9000    0.0030    0.0050    4.0000    0.7500   10.0000  660.0000   39.0000    0.0500    0.0000
  0.0000    0  0.0000  0.3600  0.1000
  49  LBLS   6
   34.0000    0.9000    2.5000    0.0500    0.1000    0.2500    0.7000    0.3500    1.0000    2.0000
   25.0000   12.0000    0.0100    0.0022    0.0200    0.0100    0.0050    0.0014    0.0010    0.0007
    0.9000    0.0030    0.0050    4.0000    0.7500   10.0000  660.0000   39.0000    0.0500    0.0000
  0.0000    0  0.0000  0.3600  0.1000
  50  SWCH   6
   47.0000    0.9000    6.0000    0.1000    0.2000    0.2000    0.9500    0.7000    2.5000    2.2000
   25.0000   12.0000    0.0100    0.0022    0.0300    0.0100    0.0038    0.0014    0.0010    0.0007
    0.9000    0.0030    0.0050    4.0000    0.7500    8.5000  660.0000   54.0000    0.0500    0.0000
  0.0000    0  0.0000  0.3300  0.1000
  51  INDN   6
   34.0000    0.9000    3.0000    0.0500    0.1000    0.2500    0.7000    0.3500    1.0000    2.0000
   25.0000   12.0000    0.0100    0.0022    0.0200    0.0100    0.0050    0.0014    0.0010    0.0007
    0.9000    0.0030    0.0050    4.0000    0.7500   10.0000  660.0000   39.0000    0.0500    0.0000
  0.0000    0  0.0000  0.3600  0.1000
  52  ALFA   3
   20.0000    0.9000    4.0000    0.1500    0.0100    0.5000    0.9500    0.9000    0.9000    3.0000
   20.0000    4.0000    0.0200    0.0035    0.0400    0.0200    0.0200    0.0035    0.0028    0.0020
    0.9000    0.0100    0.0100    4.0000    0.7500   10.0000  660.0000   35.0000    0.0500    0.0000
  0.0000    0  0.0000  0.6500  0.1000
  53  CLVS   3
   25.0000    0.9000    4.0000    0.1500    0.0100    0.5000    0.9500    0.7500    1.5000    2.4000
   15.0000    1.0000    0.0600    0.0040    0.0600    0.0200    0.0200    0.0060    0.0024    0.0024
    0.9000    0.0030    0.0050    4.0000    0.7500   10.0000  660.0000   30.0000    0.0500    0.0000
  0.0000    0  0.0000  0.5500  0.1000
  54  CLVR   2
   25.0000    0.9000    4.0000    0.1500    0.0100    0.5000    0.9500    0.7500    0.7500    1.5000
   15.0000    1.0000    0.0600    0.0040    0.0600    0.0200    0.0200    0.0060    0.0024    0.0024
    0.9000    0.0030    0.0060    4.0000    0.7500   10.0000  660.0000   30.0000    0.0500    0.0000
  0.0000    0  0.0000  0.5500  0.1000
  55  CLVA   3
   25.0000    0.9000    4.0000    0.1500    0.0100    0.5000    0.9500    0.7500    0.9000    2.0000
   15.0000    1.0000    0.0600    0.0040    0.0600    0.0200    0.0200    0.0060    0.0025    0.0025
    0.9000    0.0030    0.0050    4.0000    0.7500   10.0000  660.0000   30.0000    0.0500    0.0000
  0.0000    0  0.0000  0.5500  0.1000
  56  SOYB   1
   25.0000    0.3100    3.0000    0.1500    0.0500    0.5000    0.9500    0.6000    0.8000    1.7000
   25.0000   10.0000    0.0600    0.0091    0.0500    0.0200    0.0200    0.0074    0.0037    0.0035
    0.0100    0.2000    0.0070    4.0000    0.7500    8.0000  660.0000   34.0000    0.0500    0.0000
  0.0000    0  0.0000  0.4500  0.1000
  57  CWPS   1
   35.0000    0.4200    4.0000    0.1500    0.0100    0.5000    0.9500    0.8000    1.2000    2.0000
   28.0000   14.0000    0.0400    0.0048    0.0600    0.0200    0.0100    0.0049    0.0019    0.0011
    0.0500    0.0300    0.0050    4.0000    0.7500    8.0000  660.0000   39.0000    0.0500    0.0000
  0.0000    0  0.0000  0.6500  0.1000
  58  MUNG   1
   25.0000    0.3100    4.0000    0.1500    0.0100    0.5000    0.9500    0.9000    1.5000    2.0000
   30.0000   15.0000    0.0400    0.0040    0.0500    0.0200    0.0200    0.0074    0.0037    0.0035
    0.0100    0.2000    0.0050    4.0000    0.7500   10.0000  660.0000   33.0000    0.0500    0.0000
  0.0000    0  0.0000  0.6500  0.1000
  59  LIMA   1
   25.0000    0.3000    2.5000    0.1000    0.0500    0.8000    0.9500    0.9000    0.6000    2.0000
   26.0000   18.0000    0.0300    0.0046    0.0040    0.0030    0.0015    0.0035    0.0030    0.0015
    0.2200    0.2000    0.0050    4.0000    0.7500    5.0000  660.0000   34.0000    0.0500    0.0000
  0.0000    0  0.0000  0.6500  0.1000
  60  LENT   1
   20.0000    0.6100    4.0000    0.1500    0.0200    0.5000    0.9500    0.9000    0.5500    1.2000
   20.0000    3.0000    0.0500    0.0051    0.0400    0.0100    0.0100    0.0074    0.0037    0.0023
    0.0100    0.2000    0.0050    4.0000    0.7500   10.0000  660.0000   33.0000    0.0500    0.0000
  0.0000    0  0.0000  0.6500  0.1000
  61  PNUT   1
   20.0000    0.4000    4.0000    0.1500    0.0100    0.5000    0.9500    0.7500    0.5000    2.0000
   27.0000   14.0000    0.0500    0.0040    0.0500    0.0200    0.0200    0.0074    0.0037    0.0035
    0.3000    0.2000    0.0060    4.0000    0.7500    4.0000  660.0000   25.0000    0.0500    0.0000
  0.0000    0  0.0000  0.6500  0.1000
  62  FPEA   2
   25.0000    0.4500    4.0000    0.1500    0.0100    0.5000    0.9500    0.7500    1.2000    1.2000
   15.0000    1.0000    0.0300    0.0021    0.0500    0.0300    0.0200    0.0033    0.0019    0.0014
    0.1000    0.0100    0.0050    4.0000    0.7500   10.0000  660.0000   30.0000    0.0500    0.0000
  0.0000    0  0.0000  0.6500  0.1000
  63  PEAS   2
   25.0000    0.3000    2.5000    0.1000    0.0500    0.8000    0.9500    0.6000    0.6000    1.2000
   14.0000    5.0000    0.0400    0.0051    0.0040    0.0030    0.0015    0.0030    0.0020    0.0015
    0.2200    0.2000    0.0050    4.0000    0.7500    5.0000  660.0000   34.0000    0.0500    0.0000
  0.0000    0  0.0000  0.6500  0.1000
  64  SESB   1
   50.0000    0.3100    5.0000    0.1500    0.0100    0.5000    0.9500    0.9000    2.0000    2.0000
   25.0000   10.0000    0.0600    0.0091    0.0500    0.0200    0.0100    0.0074    0.0037    0.0035
    0.0100    0.2000    0.0050    4.0000    0.7500   10.0000  660.0000   60.0000    0.0500    0.0000
  0.0000    0  0.0000  0.6500  0.1000
  65  FLAX   5
   25.0000    0.5400    2.5000    0.1500    0.0200    0.5000    0.9500    0.9000    1.2000    1.5000
   22.5000    5.0000    0.0400    0.0033    0.0400    0.0200    0.0200    0.0049    0.0024    0.0023
    0.4000    0.2000    0.0050    4.0000    0.7500   10.0000  660.0000   33.0000    0.0500    0.0000
  0.0000    0  0.0000  0.6500  0.1000
  66  COTS   4
   15.0000    0.5000    4.0000    0.1500    0.0100    0.5000    0.9500    0.9500    1.0000    2.5000
   30.0000   15.0000    0.0100    0.0020    0.0500    0.0100    0.0100    0.0081    0.0027    0.0025
    0.4000    0.2000    0.0090    4.0000    0.7500    3.0000  660.0000   19.0000    0.0500    0.0000
  0.0000    0  0.0000  0.6500  0.1000
  67  COTP   4
   15.0000    0.4000    4.0000    0.1500    0.0100    0.5000    0.9500    0.9500    1.0000    2.5000
   30.0000   15.0000    0.0100    0.0029    0.0500    0.0100    0.0100    0.0081    0.0027    0.0025
    0.3000    0.2000    0.0090    4.0000    0.7500    3.0000  660.0000   19.0000    0.0500    0.0000
  0.0000    0  0.0000  0.6500  0.1000
  68  TOBC   4
   39.0000    0.5500    4.5000    0.1500    0.0500    0.5000    0.9500    0.7000    1.8000    2.0000
   25.0000   10.0000    0.0100    0.0016    0.0400    0.0100    0.0100    0.0048    0.0018    0.0014
    0.5500    0.2000    0.0050    4.0000    0.7500    8.0000  660.0000   44.0000    0.0500    0.0000
  0.0000    0  0.0000  0.6500  0.1000
  69  SGBT   4
   30.0000    2.0000    5.0000    0.0500    0.0500    0.5000    0.9500    0.6000    1.2000    2.0000
   18.0000    4.0000    0.0100    0.0020    0.0500    0.0200    0.0100    0.0060    0.0025    0.0019
    1.1000    0.2000    0.0070    4.0000    0.7500   10.0000  660.0000   35.0000    0.0500    0.0000
  0.0000    0  0.0000  0.6500  0.1000
  70  POTA   5
   25.0000    0.9500    4.0000    0.1500    0.0100    0.5000    0.9500    0.6000    0.6000    0.6000
   22.0000    7.0000    0.0200    0.0023    0.0500    0.0200    0.0100    0.0060    0.0025    0.0019
    0.9500    0.2000    0.0050    4.0000    0.7500   14.8000  660.0000   30.0000    0.0500    0.0000
  0.0000    0  0.0000  0.6500  0.1000
  71  SPOT   4
   15.0000    0.6000    4.0000    0.1500    0.0100    0.5000    0.9500    0.6000    0.8000    2.0000
   24.0000   14.0000    0.0097    0.0010    0.0400    0.0100    0.0090    0.0045    0.0019    0.0015
    0.4000    0.0500    0.0060    4.0000    0.7500    3.0000  660.0000   19.0000    0.0500    0.0000
  0.0000    0  0.0000  0.6500  0.1000
  72  CRRT   5
   30.0000    1.1200    3.5000    0.1500    0.0100    0.5000    0.9500    0.6000    0.3000    1.2000
   24.0000    7.0000    0.0100    0.0036    0.0500    0.0075    0.0012    0.0060    0.0030    0.0020
    0.9000    0.2000    0.0060    4.0000    0.7500   10.0000  660.0000   35.0000    0.0500    0.0000
  0.0000    0  0.0000  0.6500  0.1000
  73  ONIO   5
   30.0000    1.2500    1.5000    0.1500    0.0100    0.5000    0.9500    0.6000    0.5000    0.6000
   19.0000    7.0000    0.0200    0.0032    0.0400    0.0300    0.0020    0.0021    0.0020    0.0019
    0.9500    0.2000    0.0060    4.0000    0.7500   10.0000  660.0000   35.0000    0.0500    0.0000
  0.0000    0  0.0000  0.6500  0.1000
  74  SUNF   4
   46.0000    0.3000    3.0000    0.1500    0.0100    0.5000    0.9500    0.6200    2.5000    2.0000
   25.0000    6.0000    0.0400    0.0074    0.0500    0.0200    0.0100    0.0063    0.0029    0.0023
    0.1800    0.2000    0.0080    4.0000    0.7500   32.3000  660.0000   59.0000    0.0500    0.0000
  0.0000    0  0.0000  0.9000  0.1000
  75  CANP   4
   34.0000    0.2300    3.5000    0.1500    0.0200    0.4500    0.9500    0.5000    0.9000    0.9000
   21.0000    5.0000    0.0300    0.0079    0.0400    0.0100    0.0100    0.0074    0.0037    0.0023
    0.0100    0.2000    0.0060    4.0000    0.7500   10.0000  660.0000   39.0000    0.0500    0.0000
  0.0000    0  0.0000  0.6500  0.1000
  76  CANA   4
   34.0000    0.3000    4.5000    0.1500    0.0200    0.4500    0.9500    0.5000    1.3000    1.4000
